amount,sender_balance,receiver_balance,transaction_hour,day_of_week,last_24h_tx_count,device_change_flag,country_change_flag,is_fraud
10.03,286.64,927.77,9,4,4,1,1,1
8.53,1354.84,1929.54,20,3,3,1,1,1
87.81,106.49,2646.64,19,1,5,1,1,1
2.14,1852.2,1206.45,10,5,5,0,0,0
27.17,261.05,199.87,20,5,3,1,1,0
9.21,208.03,1548.15,1,0,2,0,0,0
105.73,778.42,1037.92,7,1,5,1,0,0
40.71,794.11,2016.68,23,6,5,1,1,0
13.16,449.62,2853.1,21,3,2,1,1,1
34.9,1209.29,1456.82,18,0,1,1,0,0
65.74,957.14,1398.57,19,2,0,0,1,0
158.64,236.65,1963.75,16,2,4,1,0,0
12.45,658.56,310.49,15,2,2,0,0,0
108.66,1731.42,760.52,9,3,2,0,1,1
136.14,1518.65,2756.94,4,2,1,0,1,0
124.1,1576.59,2009.83,13,5,2,1,1,1
50.45,1449.7,40.33,23,6,3,1,0,0
49.69,678.53,613.88,18,0,1,0,0,0
25.81,234.14,2048.51,3,6,2,1,1,1
69.8,622.01,2293.2,19,6,4,1,1,0
37.89,1703.14,2519.58,15,6,2,1,1,0
56.57,2017.71,876.53,23,5,3,0,1,0
27.97,1020.73,2793.09,14,2,3,0,0,0
65.74,95.04,1658.84,8,6,4,0,1,0
87.0,375.69,2089.62,2,6,1,0,0,0
7.92,658.86,1790.22,22,0,2,0,1,0
89.47,1250.85,368.22,8,5,1,1,0,0
38.86,198.3,2889.34,17,3,3,0,0,0
93.11,1980.39,368.63,3,1,3,0,0,0
28.22,764.74,764.65,18,5,1,0,1,0
23.82,1849.86,2440.88,23,4,0,0,1,0
123.29,1686.53,1855.79,3,2,2,1,1,0
14.46,1527.78,2514.45,8,4,1,1,0,1
92.96,1310.33,1547.21,0,1,1,0,1,1
33.08,1290.38,1130.98,0,3,1,1,1,1
36.09,1315.72,2765.54,19,5,1,0,1,0
18.44,1279.6,108.76,18,3,2,0,0,0
42.55,1154.47,2568.39,2,1,1,0,1,0
19.67,1992.63,692.45,9,4,2,1,0,0
2.0,1469.26,2546.21,11,5,5,1,0,0
15.87,1571.99,417.59,17,2,4,0,1,0
0.32,1746.52,1740.66,13,0,1,0,1,0
191.65,630.77,2664.32,9,6,0,0,0,0
168.7,345.47,1420.62,9,3,5,1,1,0
25.14,996.1,2239.7,17,1,3,0,0,0
65.17,1098.19,2414.01,23,5,4,0,0,0
21.22,1681.29,2209.48,0,4,0,1,0,0
55.6,948.73,2775.99,14,2,3,0,1,1
81.85,1227.85,1340.5,7,4,2,1,0,0
146.64,1205.51,519.38,2,2,3,0,0,0
25.56,111.58,143.43,17,5,5,1,1,1
76.46,1310.74,739.38,8,0,1,0,0,0
15.46,1673.27,429.59,15,0,1,0,0,0
231.95,555.38,1673.85,20,6,3,1,1,0
1.31,1194.03,554.84,14,1,1,0,0,0
46.26,1237.54,116.8,4,1,1,1,1,1
53.87,390.6,107.97,12,2,3,0,1,1
58.24,313.93,2494.71,21,2,1,1,0,0
6.41,1966.71,1774.35,19,2,3,0,1,0
139.46,932.96,1074.26,6,2,1,1,0,0
9.99,472.56,2682.68,15,6,2,1,1,1
48.74,399.68,210.59,6,5,0,0,0,0
12.59,1351.12,2940.97,21,5,1,0,1,0
18.35,1241.15,1848.88,15,0,2,1,0,0
39.53,1330.2,550.39,12,1,3,1,0,0
26.99,212.12,2037.21,16,6,1,1,1,1
8.73,1796.86,2290.14,8,1,1,0,0,0
9.37,794.01,1288.03,11,3,3,1,0,0
27.08,660.69,2584.9,12,1,4,1,1,1
70.79,1000.89,452.2,8,1,1,1,1,1
114.12,900.35,836.51,4,4,6,0,1,0
4.39,1732.91,280.48,6,4,1,0,0,0
24.97,1884.2,632.63,0,6,3,0,0,0
5.28,619.15,716.19,3,3,2,1,0,1
0.84,1730.07,2752.9,3,2,1,1,1,0
54.19,1619.42,234.33,15,3,0,0,0,0
46.12,1908.43,1282.25,4,3,1,0,0,0
8.9,507.94,1597.2,21,0,1,0,0,0
13.32,1171.47,2696.08,3,5,1,0,1,1
1.2,557.54,2993.09,5,1,2,1,1,1
90.07,1740.02,2260.16,22,0,6,0,0,1
183.83,204.43,2912.37,2,6,2,0,1,0
7.28,1141.27,2361.3,7,5,3,1,1,0
13.16,698.17,2889.61,16,6,2,1,0,1
101.4,753.54,2121.81,17,1,5,0,1,1
130.5,1423.86,239.29,17,6,0,0,1,0
27.2,1731.65,1205.76,11,3,1,0,1,0
2.6,1224.9,1939.79,0,1,3,0,0,0
2.01,1709.82,1052.16,22,2,3,1,1,1
42.66,579.21,820.15,11,2,1,0,1,0
24.95,1068.76,1732.2,10,3,0,0,0,1
1.45,908.02,2800.51,12,6,1,0,0,0
43.76,76.93,104.95,2,4,4,0,0,0
0.57,1118.63,2307.69,7,2,2,1,0,1
77.41,1403.84,2168.18,2,3,2,0,0,0
18.3,1206.21,2891.86,16,0,1,1,1,1
2.05,1477.25,2792.13,12,4,2,0,0,0
44.38,1191.35,2286.7,9,2,1,0,1,0
25.35,168.18,1561.23,16,3,1,0,0,0
182.1,423.83,612.8,2,3,1,1,1,0
39.28,1236.26,1635.71,12,0,1,1,0,1
16.1,573.31,2296.06,21,0,1,0,1,0
61.8,230.29,2687.01,5,4,3,1,0,0
15.84,880.75,2369.14,13,5,2,1,1,0
117.3,1230.4,585.8,9,2,1,0,1,0
23.48,687.68,1799.06,19,3,5,1,0,0
39.91,1483.57,996.52,15,4,3,1,1,1
2.59,1293.69,27.62,17,6,2,1,1,1
27.77,700.08,600.66,12,4,1,1,0,0
89.3,1601.5,339.66,9,6,0,1,1,1
81.9,1382.8,2528.16,5,0,2,0,1,0
12.7,1291.22,775.52,9,3,0,0,0,0
12.81,1124.13,854.09,4,1,1,0,1,0
85.0,117.67,2879.81,5,5,3,1,0,0
133.25,1529.3,1137.26,6,5,3,0,1,0
5.01,763.33,28.76,10,0,0,1,1,0
29.9,1915.69,851.54,15,6,1,0,1,0
20.58,1658.37,357.9,11,3,2,1,1,0
102.28,1281.79,308.43,11,4,4,1,0,1
4.36,516.2,232.46,22,5,4,1,0,0
11.86,427.26,1779.78,19,4,3,0,1,0
69.81,757.18,568.04,4,2,0,1,1,0
2.63,961.0,1083.73,15,1,0,0,0,0
33.92,633.09,2586.05,5,0,1,1,0,0
29.18,1063.89,1273.01,8,6,0,1,0,0
20.35,359.44,2747.07,4,5,1,0,1,1
25.09,1980.74,1493.81,20,2,1,0,1,0
37.74,262.51,1196.51,22,2,3,1,1,0
8.8,1873.37,2251.17,15,1,0,1,0,0
42.43,1870.45,219.53,17,0,2,1,1,0
81.85,1137.32,268.44,18,0,2,0,0,0
71.39,1523.96,1955.92,11,4,2,1,0,1
8.36,886.1,1460.82,1,0,1,1,1,0
8.08,1271.85,2371.25,9,2,1,1,0,0
15.61,703.36,2748.81,11,4,1,1,1,1
22.4,631.71,1165.1,13,0,1,0,0,0
26.25,1186.93,1789.23,17,6,2,0,1,0
56.92,1058.2,1502.09,18,6,3,0,1,1
2.92,1166.2,2944.83,5,1,3,0,0,0
1.76,582.21,2493.25,4,2,0,1,0,0
24.87,765.12,2735.21,15,3,3,1,1,1
59.73,236.69,763.02,13,1,3,0,1,0
10.75,124.78,2317.58,12,1,8,1,0,1
51.29,565.67,796.42,20,0,2,1,1,1
15.04,172.79,626.23,1,4,2,1,1,1
108.62,325.13,2832.8,1,4,0,0,0,0
113.02,1740.75,57.91,11,6,3,0,0,0
17.64,105.0,2896.17,0,2,0,0,0,0
13.07,1334.37,447.79,18,0,3,1,1,1
26.49,578.88,2458.31,15,4,2,1,1,1
13.76,1758.14,827.77,6,6,4,1,0,0
55.8,1030.93,1052.11,20,5,2,0,0,0
87.45,705.55,650.27,6,3,1,0,0,0
55.9,1096.0,1756.54,15,5,4,0,1,1
86.96,857.06,1044.29,5,0,3,0,1,1
25.29,1158.25,1972.18,17,0,1,1,1,0
8.5,246.42,46.94,0,4,0,1,0,1
66.96,2060.97,193.12,0,1,2,0,0,0
22.35,879.21,298.98,13,0,3,0,1,1
55.63,758.61,1256.98,5,1,1,1,0,0
15.78,1439.1,2444.39,5,2,3,1,0,0
4.24,738.4,2664.53,3,6,3,0,0,0
245.19,1913.41,734.43,11,2,3,0,1,0
8.49,922.49,1723.11,17,4,0,0,0,0
222.93,1664.85,2305.09,9,2,2,1,0,1
189.23,413.06,866.49,2,5,3,1,0,0
78.95,1772.73,1227.02,2,5,1,1,0,0
53.86,1527.94,1571.92,7,5,0,1,1,1
43.11,474.43,404.62,21,4,0,1,1,0
100.53,399.65,77.95,22,4,3,0,1,0
17.09,656.51,458.42,0,5,1,0,1,0
31.53,1983.91,1880.56,17,1,1,0,0,0
48.3,569.39,220.85,14,5,2,0,1,1
26.48,944.17,569.09,20,1,2,0,0,0
27.89,97.63,1013.56,19,2,0,1,0,1
20.05,820.53,233.61,16,1,6,0,0,0
41.53,1188.46,575.1,10,0,1,0,0,0
95.05,2001.77,2733.81,12,3,1,0,1,1
11.25,1049.55,57.9,19,0,1,1,1,1
136.23,1776.25,1960.3,9,0,1,0,0,0
58.41,1157.19,1153.23,12,4,1,1,1,1
86.66,177.82,2017.95,16,3,1,0,1,0
40.62,677.49,1766.08,20,4,2,0,0,0
75.6,1230.94,670.5,0,1,2,1,1,1
0.82,1902.5,2541.63,19,5,1,0,0,0
85.29,1804.96,1475.82,15,6,1,0,0,0
2.05,466.48,2467.61,15,6,1,1,0,0
110.32,558.34,1218.04,20,6,2,0,1,0
241.18,651.51,2954.06,2,1,2,1,0,0
17.41,1863.18,2311.47,1,3,4,1,0,0
11.81,1718.62,2897.85,5,2,2,1,0,0
72.49,1624.51,1542.98,10,1,4,1,1,1
14.59,806.13,1421.07,2,0,3,1,0,0
100.33,1114.05,2266.36,0,3,3,0,0,0
5.43,939.45,2640.87,10,3,5,0,0,0
6.73,520.99,2892.44,12,1,1,0,0,0
193.52,1208.53,973.66,4,1,1,1,1,0
56.02,126.71,2396.11,17,4,0,0,0,0
93.83,366.13,631.94,14,4,1,1,1,0
19.6,1793.91,1636.72,17,0,3,0,0,0
56.43,1562.27,539.54,14,3,1,1,1,0
45.1,896.61,1042.19,19,6,3,1,0,0
46.21,1085.34,2794.08,19,2,3,0,1,0
57.37,803.67,438.27,19,2,1,0,1,1
42.83,1526.98,1897.2,6,3,1,0,0,0
28.02,1598.55,1778.86,16,0,2,1,0,0
16.14,1545.08,362.22,7,6,1,0,0,0
73.18,1521.18,977.94,12,4,1,1,1,1
12.83,429.79,1688.94,15,4,4,0,1,0
58.94,741.5,561.54,9,4,2,1,1,0
13.29,958.28,2401.87,13,2,0,1,1,0
49.09,717.37,2916.47,5,2,2,0,0,0
68.73,1581.06,644.28,19,0,2,0,1,1
12.34,677.75,560.74,21,2,4,0,0,1
3.09,288.17,1364.81,6,1,2,1,1,1
7.02,811.11,2243.3,5,2,1,1,0,0
46.57,2006.6,844.8,16,4,4,0,1,0
94.67,554.17,59.64,20,0,1,0,1,1
2.3,1230.5,1623.66,23,3,0,0,0,0
66.24,937.86,2869.8,7,3,0,1,1,1
20.88,172.22,1173.83,11,0,1,1,1,1
32.56,1013.43,1260.4,3,1,3,0,1,0
132.15,1539.46,2906.71,9,3,4,0,0,0
20.17,1051.48,2083.82,5,4,1,1,1,1
31.31,1776.8,2157.52,6,3,2,1,0,0
0.69,585.67,1688.11,20,3,2,0,1,0
4.26,185.9,2923.83,7,4,1,0,1,0
14.96,1888.73,2066.6,2,2,5,0,0,0
1.41,764.02,2685.1,7,1,1,1,0,0
49.9,1206.95,2098.14,14,6,2,0,0,0
27.79,1613.88,2205.35,20,4,4,1,1,1
39.72,695.1,871.23,0,4,2,0,0,0
9.6,1444.77,910.44,12,5,1,0,1,0
17.54,297.02,2348.95,21,0,2,0,1,0
54.51,644.18,890.12,17,1,3,0,0,0
168.05,466.02,1688.31,14,2,0,0,1,0
2.59,1626.94,748.06,6,5,1,0,1,1
110.54,563.61,2450.95,14,6,3,1,1,0
43.01,1480.64,331.5,2,4,5,1,1,1
41.5,1928.66,2488.34,13,6,1,0,0,0
34.69,1094.96,1808.19,19,6,1,1,1,0
3.6,1088.26,560.73,3,6,1,1,1,0
4.71,932.17,1626.11,3,5,3,1,0,0
45.93,704.45,847.5,2,2,2,1,0,0
20.85,977.4,970.4,4,5,1,0,1,0
124.61,1334.2,1054.58,10,5,3,0,0,0
26.09,1998.21,189.96,7,5,0,0,0,0
7.73,1883.88,2957.89,1,4,2,0,1,0
62.71,1788.39,94.6,15,4,1,0,0,0
17.36,1796.73,1987.49,9,0,1,1,1,1
37.27,978.29,1113.68,17,3,3,1,1,0
59.84,1378.15,1938.03,6,1,5,0,1,0
115.26,1906.44,1068.74,4,0,3,0,0,0
78.56,870.53,2021.25,6,2,0,0,1,0
56.41,1980.32,2187.71,20,5,1,0,1,0
56.91,894.32,2071.66,5,4,3,1,1,0
145.87,1352.02,341.89,23,5,2,1,0,1
17.54,1440.05,1970.68,0,4,2,1,0,0
0.06,1901.74,839.96,10,6,6,1,1,1
15.87,512.66,86.4,12,1,2,0,1,1
12.29,1507.09,1244.49,11,0,1,0,0,0
54.21,1100.63,1300.63,0,0,2,0,1,0
50.22,594.65,1401.52,20,2,1,1,0,1
45.0,1600.45,2114.47,14,6,3,0,1,0
0.82,1109.74,926.53,0,0,3,0,0,0
65.24,1390.58,945.84,2,0,1,0,1,1
19.54,672.11,181.66,14,3,1,1,1,1
54.69,1022.43,2060.46,8,1,3,0,0,0
40.66,1279.19,1703.48,13,5,3,1,0,1
20.98,836.75,1048.28,22,0,1,1,0,1
7.23,411.99,2115.57,21,2,5,1,1,1
4.96,1928.62,1612.07,23,5,2,0,0,0
89.05,1116.87,1407.73,7,4,2,0,0,0
125.29,1595.79,1533.97,21,6,2,0,0,1
52.46,880.44,1909.04,3,6,3,1,0,0
5.46,722.17,1980.01,19,0,2,1,0,0
25.71,845.97,866.87,19,0,3,0,0,0
65.27,889.57,422.23,5,5,0,1,1,1
75.67,1168.59,469.9,0,4,0,1,0,1
6.29,1097.8,1918.17,17,3,3,0,0,0
0.0,999.34,2618.62,5,1,4,0,0,0
62.26,340.48,1228.49,13,3,3,1,1,0
22.05,1019.24,508.56,10,2,4,0,0,0
14.68,361.2,2269.81,16,5,0,0,1,1
0.65,261.66,2497.47,8,0,2,1,0,0
38.86,1904.82,2641.75,21,3,2,1,1,1
95.24,1309.09,1820.49,6,1,2,1,0,0
158.07,1480.46,2582.19,13,2,2,0,1,0
41.71,851.28,46.24,16,6,3,0,1,0
36.12,1854.99,321.71,7,3,2,1,0,0
4.44,1283.92,277.73,15,0,2,1,1,1
39.8,1580.45,2137.81,11,1,1,0,0,0
23.9,767.34,208.75,11,0,3,1,1,1
46.71,1967.13,1489.09,4,0,0,0,1,0
24.61,1667.33,1418.12,4,2,4,1,1,1
13.74,1723.1,932.11,13,1,0,0,1,1
4.99,357.66,2611.22,5,4,2,0,0,0
18.91,568.13,511.3,6,6,1,0,0,1
5.08,583.48,1057.39,22,0,2,0,0,0
9.73,558.84,2322.51,20,1,5,1,1,1
218.45,1930.71,91.27,16,0,2,1,1,0
29.36,102.81,2018.85,8,3,1,0,0,0
37.95,199.39,2449.19,21,3,0,0,0,0
103.42,658.51,2796.8,12,1,3,0,0,0
270.96,678.71,2628.89,8,6,1,1,1,1
43.7,515.1,958.15,15,2,0,1,1,1
83.69,1681.6,1759.09,3,4,2,1,0,1
19.8,1150.42,231.88,1,3,1,1,0,1
18.25,39.73,773.61,12,2,0,0,0,0
25.77,890.12,282.67,12,4,1,1,1,0
55.81,877.5,945.56,18,3,0,0,1,0
57.32,294.07,2625.56,11,4,3,1,0,1
18.93,1374.45,1041.5,3,5,3,1,0,0
7.15,1414.32,1685.69,9,0,1,1,1,1
50.04,1494.62,1300.14,15,1,1,1,0,0
6.87,1466.53,1376.75,23,3,5,1,0,0
43.2,53.31,2908.72,18,3,4,0,0,0
59.11,1967.41,888.46,7,0,2,0,1,0
60.3,1690.58,1881.97,5,3,1,0,0,0
70.01,1878.93,1260.19,3,3,2,1,1,1
103.12,144.25,183.44,6,5,2,1,0,1
34.65,1903.03,1467.99,13,3,4,0,1,0
65.51,1686.99,2440.03,12,3,3,1,1,1
48.27,1724.34,296.26,20,3,1,1,0,0
10.33,205.97,208.78,4,2,2,0,1,0
1.3,1481.47,460.89,8,3,2,1,1,0
16.74,1936.97,2293.2,2,0,0,1,0,1
29.26,1389.57,2171.99,9,5,4,0,0,1
48.0,1193.42,1695.05,14,3,3,1,1,1
94.84,1986.64,1404.68,19,4,3,1,0,0
10.92,902.36,2664.98,20,5,5,0,0,0
6.71,1209.3,2300.09,16,5,1,0,0,0
165.49,1123.4,2435.83,22,4,2,1,0,0
5.72,1872.08,2439.79,23,0,2,0,0,0
32.55,193.96,1928.15,5,2,2,1,0,1
44.04,1051.27,1374.04,2,6,2,1,0,1
38.98,1416.02,2594.03,17,6,2,1,1,0
4.5,1590.39,2778.02,4,0,2,1,0,0
2.94,1173.15,71.42,12,2,0,0,0,0
5.57,1824.32,154.66,0,1,1,0,0,0
44.04,1928.6,2876.23,16,4,1,0,0,0
39.3,177.3,831.48,2,5,2,0,0,0
13.31,824.03,2620.11,18,5,0,1,0,0
50.77,107.45,1166.39,20,5,0,0,1,0
85.76,751.3,357.3,19,4,1,1,0,1
2.12,1080.49,241.33,21,4,1,1,1,0
34.47,1856.95,469.52,11,6,3,1,1,0
58.45,1753.09,749.68,7,6,1,1,1,1
14.54,278.26,1465.56,7,6,0,1,1,1
18.39,213.52,2104.49,14,2,2,0,0,0
47.55,1230.19,2959.2,10,5,2,1,0,0
114.11,1183.02,1324.52,19,0,2,0,0,0
83.02,623.11,1554.55,0,2,1,1,1,1
43.75,1843.66,1565.45,15,5,0,1,0,1
65.51,1920.97,1618.3,13,4,1,1,1,1
22.69,833.89,1553.22,6,4,3,1,1,0
51.22,1832.92,26.32,5,4,1,1,0,0
31.38,805.44,5.17,20,5,1,0,1,1
10.53,1486.8,293.0,3,6,2,1,0,1
60.49,1017.62,304.67,21,4,1,0,1,1
40.65,294.59,2114.69,7,1,0,0,1,0
22.21,1878.8,614.75,21,4,0,0,0,0
121.15,1034.8,2684.14,18,5,0,0,1,1
1.06,1472.69,2785.82,2,6,3,0,0,0
18.97,759.65,2927.68,3,2,1,1,0,1
2.93,50.5,2817.24,12,4,4,1,0,1
72.73,282.79,815.66,20,6,2,1,1,1
60.55,1058.03,1529.33,1,6,2,1,0,0
20.12,1403.15,526.36,10,3,2,0,0,1
56.3,732.42,2418.63,15,1,1,1,0,1
25.2,1419.22,2665.3,9,5,2,1,0,0
70.58,1470.86,2553.87,14,4,1,1,1,0
30.27,1441.1,1300.1,9,3,2,0,0,0
26.58,1016.7,2276.02,1,5,1,0,0,0
136.46,1967.08,292.74,5,2,2,0,0,0
14.44,997.94,120.73,13,1,2,0,0,0
6.42,912.45,2259.71,1,6,2,0,0,0
43.92,450.69,1276.07,9,4,1,1,1,1
174.21,796.44,2986.65,16,2,0,0,0,0
23.73,117.98,291.76,7,5,2,1,1,1
3.2,1273.94,2566.88,15,3,1,1,0,0
20.72,525.31,1439.95,13,5,4,1,1,0
35.25,650.52,2481.45,9,5,4,0,0,0
8.83,1552.75,2451.38,12,1,2,1,1,1
53.66,714.83,2747.98,0,4,2,1,1,0
304.83,796.8,893.55,9,2,2,0,0,0
30.05,376.47,2849.4,21,1,4,1,1,0
21.9,1573.87,455.0,11,3,5,0,0,0
25.6,293.72,245.91,16,6,2,0,0,0
6.12,919.09,1294.85,23,4,2,0,1,1
107.4,1126.19,2484.97,13,6,1,1,1,0
26.79,1404.7,1420.26,4,1,2,1,1,1
24.49,1294.72,2487.86,18,3,0,1,0,0
53.89,1677.22,2189.06,4,3,1,0,1,1
29.17,128.23,628.29,14,2,1,1,1,1
52.24,652.16,2846.64,12,5,3,1,1,0
3.17,570.64,182.34,16,3,0,0,0,0
84.03,384.6,2694.84,0,3,3,1,0,0
141.09,726.55,913.33,13,5,1,1,1,0
52.32,678.75,1500.44,3,0,2,0,1,1
154.57,1203.12,1267.06,8,3,2,0,1,0
8.21,1338.98,515.5,16,4,1,1,0,0
32.45,800.84,1074.44,2,6,4,1,1,1
46.04,1487.79,578.8,12,6,2,0,1,0
43.58,722.55,611.66,11,1,2,0,0,0
25.66,613.32,561.17,15,5,4,0,0,0
20.63,1107.59,1467.05,3,5,0,1,1,1
6.78,63.98,2393.79,17,5,4,0,1,0
24.86,193.64,1706.91,22,4,3,1,0,1
8.88,850.64,2679.62,2,5,2,0,1,0
66.28,1952.68,1909.63,16,4,2,1,0,0
11.71,1457.52,2068.02,0,6,2,0,1,1
3.02,188.39,2002.82,18,2,0,0,1,0
40.19,1734.36,1348.38,21,0,2,1,1,0
45.22,1512.5,2068.02,3,5,1,0,0,0
102.75,1328.53,209.12,16,6,2,0,1,1
43.02,1685.4,2579.55,6,0,1,1,0,0
21.19,835.37,2333.44,1,6,2,1,1,0
81.23,532.02,735.69,11,5,0,0,0,0
38.86,1067.79,2304.1,4,4,2,0,1,1
4.13,1106.33,37.93,15,6,3,1,0,0
41.72,1122.99,651.74,7,1,2,1,0,0
119.31,1253.81,195.41,22,0,4,1,1,0
25.23,1923.15,2340.68,7,0,1,1,0,0
17.57,1823.04,2267.62,12,4,4,0,1,0
7.74,1760.42,2440.91,13,0,2,0,1,0
8.21,1613.03,13.45,10,2,1,0,1,0
28.35,1915.77,1503.7,5,4,1,1,0,0
45.28,251.28,2114.51,15,0,2,1,1,0
4.2,541.8,466.2,22,0,1,0,1,0
140.31,1135.47,1949.37,21,0,2,1,1,0
70.35,1764.95,252.33,14,4,1,1,0,1
44.17,1059.45,543.98,15,1,2,0,1,1
88.14,1586.73,1427.39,12,3,1,0,1,0
4.18,290.71,1960.7,11,6,2,1,1,0
32.39,544.69,437.61,17,5,3,0,1,1
49.73,1515.96,555.67,17,6,3,0,0,0
88.2,426.02,613.34,13,0,1,1,1,1
76.5,785.7,716.1,1,6,1,1,1,0
16.22,553.3,679.66,21,3,4,1,1,1
141.41,847.63,1185.45,1,3,5,1,0,1
6.64,1426.2,1961.37,2,0,0,0,1,1
104.03,846.05,1314.1,23,0,0,1,1,1
176.92,1291.89,2327.92,7,5,2,1,1,0
9.75,218.61,2157.81,10,3,0,0,1,1
64.02,1676.01,379.58,11,1,1,0,1,0
2.06,748.14,146.52,3,3,2,0,1,0
26.0,1326.58,2633.82,8,1,4,1,0,1
36.31,1489.84,239.49,23,6,4,1,0,0
43.45,470.68,445.02,16,2,1,0,1,0
137.39,1907.89,66.4,23,1,0,1,0,0
55.78,1292.07,1885.01,15,5,1,0,0,0
32.82,895.98,1747.11,16,4,0,1,0,0
82.95,455.8,2960.71,14,6,2,0,1,0
150.32,2035.5,2660.8,19,0,3,0,1,0
1.12,1513.71,1232.53,21,2,2,0,0,0
202.34,626.31,1114.76,6,3,4,0,1,1
4.5,686.54,890.56,9,1,0,0,0,0
84.2,1705.45,457.22,3,2,4,0,1,0
16.45,1410.85,414.25,23,6,1,1,0,0
7.09,1541.0,396.85,23,4,1,1,1,1
28.98,916.97,342.34,13,1,2,0,1,0
51.64,1487.43,721.54,13,5,3,1,0,0
23.98,803.1,920.01,13,3,3,1,1,0
2.81,433.22,2884.74,13,3,0,1,1,0
45.75,1314.78,1735.42,21,1,2,1,0,1
116.35,2068.62,2962.79,19,4,3,0,1,0
24.16,652.26,1117.4,17,0,1,1,0,0
12.19,939.52,1372.88,14,0,1,1,0,1
29.22,1380.48,973.74,22,3,2,1,0,0
2.48,1090.08,548.66,18,6,0,0,0,0
85.88,1774.3,429.49,12,6,1,0,1,0
87.53,1613.4,2835.24,11,4,1,1,1,1
44.34,170.35,2960.43,18,3,2,1,0,0
21.78,2018.64,134.73,18,0,3,1,1,0
80.42,1587.7,451.04,19,3,5,1,1,0
40.45,1769.62,1270.57,1,1,4,1,1,1
87.42,1393.3,559.0,20,6,1,0,1,0
49.91,1763.92,1091.64,2,6,0,0,0,0
76.72,310.36,387.29,9,5,3,1,1,0
45.64,747.64,1369.54,4,1,0,1,0,0
26.73,1780.81,815.08,11,5,3,1,0,0
158.44,569.73,1055.72,6,4,0,0,1,0
38.95,204.65,282.94,8,0,2,0,1,0
46.45,1624.81,1284.38,1,4,3,1,1,1
12.45,1685.07,2949.77,9,4,2,0,0,0
49.13,382.81,986.5,5,0,3,1,0,0
42.39,1752.54,2629.29,11,2,2,0,1,0
10.22,1386.89,2529.6,5,2,0,0,1,0
3.07,1048.03,2856.18,2,3,1,0,0,0
46.36,1708.56,2370.33,9,2,2,0,0,0
72.13,916.44,1978.79,8,1,1,0,1,0
37.05,433.1,2569.75,19,6,0,0,1,1
12.86,589.72,226.93,4,5,0,1,1,1
54.91,1070.19,1388.49,2,6,0,1,0,0
4.17,1071.52,2967.77,4,4,3,1,0,1
29.15,1642.26,2308.8,7,6,3,1,1,0
8.92,1593.71,2886.23,7,3,4,1,0,0
10.2,1177.12,2338.9,13,4,2,1,0,0
11.3,1575.06,2624.65,23,0,3,1,0,0
24.45,416.08,2119.59,21,6,0,1,1,1
2.63,112.26,2281.51,16,2,2,1,1,1
25.36,1773.89,1569.53,10,0,3,0,1,0
35.84,196.19,2772.71,15,3,0,1,0,1
33.01,533.92,2475.12,5,5,3,1,0,0
24.13,1417.81,2531.65,10,1,5,0,1,0
91.36,916.16,2019.03,9,2,4,1,1,0
7.85,1761.71,913.74,22,0,2,1,0,0
35.23,638.21,106.89,8,5,3,0,1,1
3.2,36.82,2806.97,23,6,0,0,0,1
3.69,611.99,1758.36,23,2,1,0,1,1
42.65,1203.02,894.43,14,4,1,1,1,0
41.74,799.86,447.41,6,1,1,1,1,1
105.2,1179.6,2488.57,17,6,3,1,0,0
40.81,1795.24,2509.56,0,5,1,1,1,1
160.68,1986.53,2443.52,14,2,3,1,1,0
2.5,541.79,1935.25,1,6,1,1,1,1
5.16,934.82,1098.05,21,1,1,1,0,0
2.25,1105.05,912.21,1,5,1,1,0,0
10.25,1908.98,25.66,9,4,0,1,1,0
38.96,2036.21,2500.82,19,4,1,1,1,1
51.86,530.32,262.3,14,0,2,0,1,0
2.33,1459.02,1892.26,9,3,3,1,1,1
145.91,908.19,1512.22,18,0,3,0,1,0
92.31,118.45,1580.07,21,1,5,1,0,0
17.59,46.0,2780.14,12,0,1,0,0,0
4.02,930.55,94.85,23,5,3,1,0,0
9.31,991.1,2320.18,10,2,0,1,1,0
6.79,61.7,156.16,21,5,0,0,0,0
6.58,1383.57,114.46,1,0,5,0,1,0
36.55,631.62,1289.45,20,3,4,0,0,1
14.11,1138.3,189.23,12,5,1,0,1,0
22.17,631.0,2367.43,21,5,1,0,0,0
227.84,570.44,1588.69,21,5,2,0,1,0
57.65,877.93,87.12,20,3,1,1,0,0
148.78,621.0,121.5,0,5,2,1,0,0
7.69,1081.94,1838.01,4,1,4,0,1,0
24.07,429.74,2418.34,20,4,0,1,1,1
40.45,1062.18,1313.4,21,3,2,1,1,1
3.99,327.17,1663.74,6,1,2,0,1,0
0.21,1345.45,2399.49,12,3,2,1,1,0
55.5,1565.84,1831.52,12,3,2,1,0,0
51.34,281.02,674.28,19,4,8,0,0,0
26.45,967.38,1839.16,22,2,1,0,0,0
33.63,184.66,1884.84,20,1,4,1,1,1
26.85,1227.23,2202.32,5,3,1,1,0,0
1.21,537.37,1862.62,19,6,5,0,0,1
20.43,1080.4,2907.73,11,3,1,0,0,0
9.74,1049.49,591.86,7,0,3,1,0,1
5.18,1854.65,2853.27,8,5,1,1,1,1
157.0,1259.68,1615.02,17,2,1,0,1,0
45.73,1215.9,2015.87,10,4,2,0,0,0
65.22,874.51,298.38,19,6,1,1,0,0
